Grade;Area;Topic;Code;Description
03-may;Physical Activity and Fitness [5.2.PF];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PF.3;Defines and explains how to implement principles of exercise. [PE]
03-may;Physical Activity and Fitness [5.2.PF];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PF.4;Describe health benefits of regularly participating in physical activity on multiple dimensions of wellness (e.g., cardiovascular health, fitness levels, muscle strengthening, stress management, supporting positive mental health). [HPE]
03-may;Physical Activity and Fitness [5.2.PF];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PF.5;Design a simple fitness goal and plan that includes warm-up and cool-down activities, uses physical activity to enhance personal fitness, and includes resources to assist in achieving the goal. [PE] 
03-may;Physical Activity and Fitness [5.2.PF];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PF.6;Recognizes and articulates how physical activity influences physiological changes in their body. [PE]
03-may;Physical Activity and Fitness [5.2.PF];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PF.7;Identify different physical activities, in physical education class and outside of school, for personal enjoyment and challenge, independently and with others. [PE]
03-may;Healthy Relationships [5.3.HR];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3HR.1;"Identify characteristics of healthy and unhealthy relationships with a variety of individuals (i.e., family, peers, trusted adults, teachers). [HE; SE]"
03-may;Healthy Relationships [5.3.HR];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3HR.2;"Define and demonstrate ways to determine and respect the boundaries of self and others. [HPE; SE]"
03-may;Healthy Relationships [5.3.HR];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3HR.3;"Demonstrate strategies for addressing one?s own feelings and the feelings and perspectives of others in order to support positive relationships. [HPE; SE]"
03-may;Healthy Relationships [5.3.HR];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3HR.4;"Differentiate between conflict and bullying and articulate the importance of the difference to avoid escalating conflicts into bullying or violence. [HE; SE]"
03-may;Healthy Relationships [5.3.HR];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3HR.5;"Identify and respond to bullying situations in a variety of settings. [HPE; SE]"
03-may;Healthy Relationships [5.3.HR];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3HR.6;Identify and practice non-violent communication skills. [HPE, SE]
03-may;Healthy Relationships [5.3.HR];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3HR.7;"Identify and practice conflict prevention, management and resolution strategies. [HPE; SE]"
03-may;Healthy Relationships [5.3.HR];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3HR.8;"Describe how personal experiences, peers, family, media, society, community, and culture influence ways people interact in relationships and social situations. [HPE; SE]"
03-may;Healthy Relationships [5.3.HR];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3HR.9;"Describe the differences between assigned sex at birth and gender identity and explain how one?s outward appearance and behavior does not define one?s gender identity or sexual orientation. [HE; SE]"
03-may;Healthy Relationships [5.3.HR];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3HR.10;"Describe a range of ways people may express their gender and that some people?s gender identity (how they think about themselves) matches others? expectations about what their bodies look like on the outside and others do not. [HPE; SE]"
03-may;Healthy Relationships [5.3.HR];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3HR.11;"Describe ways that stereotypes, perceived stereotypes, prejudice, discrimination, inequality and injustice can impact relationships, and demonstrate strategies to address these factors. [HPE; SE]"
03-may;Mental and Emotional Health [5.3.MH];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.MH.1;"Develop an awareness that emotions may be expressed in different ways (e.g., through body language, intensity of expression) by various groups and in different cultures. [HPE; SE]"
03-may;Mental and Emotional Health [5.3.MH];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.MH.2;"Explain the importance of talking with friends, parents, guardians or other trusted adults about feelings and emotions. [HPE; SE]"
03-may;Mental and Emotional Health [5.3.MH];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.MH.3;"Demonstrate how to ask for assistance with mental health questions, issues or concerns (e.g., challenges with friends, feeling anxious). [HE; SE]"
03-may;Mental and Emotional Health [5.3.MH];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.MH.4;"Demonstrate how to discuss mental health and mental health conditions in culturally responsive ways and in ways that reduce stigma. [HE; SE]"
03-may;Mental and Emotional Health [5.3.MH];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.MH.5;"Identify signs and symptoms of mental distress in self and others, and how to get help for self or others. [HE; SE]"
03-may;Physical Activity and Fitness [5.3.PF];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.PF.1;"Recognizes the role of respectful interactions with others when participating in physical activity. [PE; SE]"
03-may;Physical Activity and Fitness [5.3.PF];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.PF.2;Describes why following game rules are important in a physical activity setting. [PE]
03-may;Physical Activity and Fitness [5.3.PF];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.PF.3;"Accept, recognize, and actively involve others with both higher and lower skill abilities into physical activities, in and outside of physical education, and group projects.  [PE; SE]"
03-may;Physical Activity and Fitness [5.3.PF];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.PF.4;"Respectfully accepts and implements feedback from the teacher when prompted. [PE; SE] "
03-may;Physical Activity and Fitness [5.3.PF];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.PF.5;"Uses communication skills to negotiate roles and responsibilities and to provide peer feedback in a physical activity setting. [PE; SE]"
03-may;Physical Activity and Fitness [5.3.PF];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.PF.6;Identify and describe social benefits gained from participating in physical activity and sports (e.g., making friends, being on a team, building trust). [HPE]
03-may;Physical Activity and Fitness [5.3.PF];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.PF.7;"Effectively manage emotions (e.g., anger, frustration, excitement) in a manner respectful to self and others during physical education and in other physical activity settings. [PE; SE]"
03-may;Physical Activity and Fitness [5.3.PF];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.PF.8;"Demonstrate strategies for collaborating, working and playing safely and effectively with others, including perspective taking, in physical education and other physical activity settings. [PE; SE]"
03-may;Physical Activity and Fitness [5.3.PF];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.PF.9;Identify opportunities and safe places for physical activity outside of school. [HPE]
03-may;Physical Activity and Fitness [5.3.PF];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.PF.10;Describe the benefits of movement and being physically active, especially with others, on physical, social, and emotional health. [HPE]
03-may;Substance Use and Misuse [5.3.SU];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.SU.1;Distinguish between the use and misuse of legal (e.g., prescription medications prescribed to you, over-the-counter drugs, and (at a certain age) nicotine, electronic vapor products, alcohol, and marijuana) and illegal drugs (e.g., prescription medicines not prescribed to you, cocaine, alcohol and nicotine use before legal age), and identify potential effects of each on the body. [HE]
03-may;Substance Use and Misuse [5.3.SU];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.SU.2;Identify possible reasons (e.g., media, peer pressure, stress, culture) why individuals might use legal and illegal drugs and discuss health-promoting strategies to avoid illegal drug use and prevent unsafe or potentially harmful use of legal drugs. [HE]
03-may;Substance Use and Misuse [5.3.SU];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.SU.3;Analyze data related to use of nicotine, alcohol or other legal drugs that are prohibited for minors. [HE]
03-may;Substance Use and Misuse [5.3.SU];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.SU.4;Effectively communicate personal feelings or perspectives about substance use and misuse. [HE]
03-may;Substance Use and Misuse [5.3.SU];"Social Awareness, Relationship, and Communication Skills: 
Enhance relationships, personal health, and the health of others through social awareness and effective communication.";5.3.SU.5;Demonstrate effective refusal of alcohol, nicotine, electronic vapor products, marijuana, inhalants, and other substances that can negatively impact health. [HE]
03-may;Physical Activity and Fitness [5.4.PF];Movement Skills: Demonstrate competence in, and knowledge of, a variety of movement forms, motor skills, physical fitness components, and principles in order to engage in purposeful and health-promoting physical activity, including sports and games.;5.4.PF.1;Demonstrate developmentally-appropriate patterns of varied locomotor skills, jumping and landing, and step-like actions in a dynamic environment. [PE]
03-may;Physical Activity and Fitness [5.4.PF];Movement Skills: Demonstrate competence in, and knowledge of, a variety of movement forms, motor skills, physical fitness components, and principles in order to engage in purposeful and health-promoting physical activity, including sports and games.;5.4.PF.2;Demonstrate ability to perform various locomotor skills combined with movement concepts (e.g., moving at different levels, pathways, directions) during dynamic small-sided games and other athletic and physical activities. [PE]
03-may;Physical Activity and Fitness [5.4.PF];Movement Skills: Demonstrate competence in, and knowledge of, a variety of movement forms, motor skills, physical fitness components, and principles in order to engage in purposeful and health-promoting physical activity, including sports and games.;5.4.PF.3;Demonstrate developmentally-appropriate balancing on different body parts, rolling actions, and weight transfer actions in a dynamic environment. [PE]
03-may;Physical Activity and Fitness [5.4.PF];Movement Skills: Demonstrate competence in, and knowledge of, a variety of movement forms, motor skills, physical fitness components, and principles in order to engage in purposeful and health-promoting physical activity, including sports and games.;5.4.PF.4;Demonstrate the ability to combine locomotor (including jumping and landing patterns) and manipulative skills (e.g., striking, dribbling) in a variety of small-sided practice tasks/games (e.g., for execution to a target, to demonstrate control). [PE]
03-may;Physical Activity and Fitness [5.4.PF];Movement Skills: Demonstrate competence in, and knowledge of, a variety of movement forms, motor skills, physical fitness components, and principles in order to engage in purposeful and health-promoting physical activity, including sports and games.;5.4.PF.5;Demonstrate the ability to combine locomotor skills, stability/non-locomotor skills (e.g., bending, twisting, rising, falling) movement concepts (e.g., levels, shapes, extensions, pathways, force, time, flow) and/or balance and weight transfer techniques to create and perform a gymnastic sequence, a jump rope routine, a dance with a group or other cultural and creative activities independently, with a partner or in a group. [PE]
03-may;Physical Activity and Fitness [5.4.PF];Movement Skills: Demonstrate competence in, and knowledge of, a variety of movement forms, motor skills, physical fitness components, and principles in order to engage in purposeful and health-promoting physical activity, including sports and games.;5.4.PF.6;Demonstrate different forms of dance. [PE]
03-may;Physical Activity and Fitness [5.4.PF];Movement Skills: Demonstrate competence in, and knowledge of, a variety of movement forms, motor skills, physical fitness components, and principles in order to engage in purposeful and health-promoting physical activity, including sports and games.;5.4.PF.7;Demonstrate developmentally-appropriate manipulative skills with hands in a variety of situations and tasks (i.e., catching/fielding, sending and receiving an object, obtaining possession of game object, striking a ball with short- and long-handled implement, kicking, rolling a ball, volleying, and serving, dribbling, throwing and catching) in a variety of environments. [PE]
03-may;Mental and Emotional Health [5.5.MH];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;5.5.MH.1;"Describe personal and cultural identities and assets, their importance and value, and explain how they support mental and emotional health. [HE; SE]"
03-may;Mental and Emotional Health [5.5.MH];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;5.5.MH.2;"Describe personal interests and the skills needed to pursue those interests in ways that support personal growth. [HPE; SE]"
03-may;Mental and Emotional Health [5.5.MH];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;5.5.MH.3;"Identify personal strengths and opportunities for growth and improvement in a variety of contexts (including physical activity). [HPE; SE]"
03-may;Mental and Emotional Health [5.5.MH];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;5.5.MH.4;"Describe supports needed to achieve success for a difficult activity or task in varied contexts. [HPE; SE] "
03-may;Mental and Emotional Health [5.5.MH];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;5.5.MH.5;"Describe how peers, media, family, society, community, and culture can influence ideas about body image, and the impact on self-esteem and behaviors. [HE; SE]"
03-may;Mental and Emotional Health [5.5.MH];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;5.5.MH.6;"Demonstrate how media, including social media, and technology can influence mental and emotional well-being (e.g., stress levels, happiness, mood). [HE; SE]"
03-may;Sexual Health [5.6.SH];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;5.6.SH.1;Identify characteristics of valid health information, products, and services related to human sexual and reproductive anatomy, puberty, and personal hygiene. [HE]
03-may;Sexual Health [5.6.SH];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;5.6.SH.2;Locate resources from home, school, and community that provide medically accurate sources of information about human sexual and reproductive anatomy, puberty, and personal hygiene. [HE]
03-may;Sexual Health [5.6.SH];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;5.6.SH.3;Use valid, reliable, and medically accurate resources (e.g., school nurse, doctor, digital resources, health teacher, community organizations) to find information about the human reproductive systems, human sexual development, and the effects of hormones (e.g., romantic and sexual feelings, mood swings). [HE]
03-may;Sexual Health [5.6.SH];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;5.6.SH.4;Explain how gender identity and sexual orientation can vary in each individual. [HE]
03-may;Sexual Health [5.6.SH];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;5.6.SH.5;Explain the relationship between sexual intercourse and human reproduction, the range of ways pregnancy can occur, and valid and reliable resources for information or support related to these topics. [HE]
03-may;Sexual Health [5.6.SH];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;5.6.SH.6;"	Identify parents, guardians, or other trusted adults (e.g., counselors and other health care professionals) whom students can ask questions about puberty and adolescent health issues (including abuse and neglect). [HE]"
03-may;Sexual Health [5.6.SH];Information and Resource Seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;5.6.SH.7;Locate trusted adults (including parents/guardians) from whom to get help if boundaries are being violated or one is being physically, emotionally, or sexually harassed or assaulted. [HE]
03-may;Public, Community, and Environmental Health [5.7.CE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;5.7.CE.1;Analyze the relationship between personal health and the health of the community. [HPE]
03-may;Public, Community, and Environmental Health [5.7.CE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;5.7.CE.2;Discuss that people may experience health disparities and health inequities (unfair and avoidable differences in health) due to factors such as socioeconomic status, disability, race, ethnicity, and access to resources. [HPE]
03-may;Public, Community, and Environmental Health [5.7.CE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;5.7.CE.3;Analyze issues of health inequities and injustices locally, nationally, and internationally. [HE]
03-may;Public, Community, and Environmental Health [5.7.CE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;5.7.CE.4;Describe ways that the community can impact the health of people within that community. [HE]
03-may;Public, Community, and Environmental Health [5.7.CE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;5.7.CE.5;Describe the ways that rules and laws can affect community health and health disparities. [HE]
03-may;Public, Community, and Environmental Health [5.7.CE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;5.7.CE.6;Use accurate information when discussing environmental health issues (e.g., littering, deforestation, recycling, climate change, clean water) that impact people?s health. [HE]
03-may;Public, Community, and Environmental Health [5.7.CE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;5.7.CE.7;"Demonstrate ways to treat people ? including other students, their family members, and members of the school community ? with dignity, respect, and empathy without regard to race, color, sex, gender identity, religion, national origin, sexual orientation, disability, or personal characteristics such as body shape or weight. [HPE; SE]"
03-may;Public, Community, and Environmental Health [5.7.CE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;5.7.CE.8;"Propose and support classroom policies and behaviors that promote dignity and respect. [HPE; SE]"
06-ago;Healthy Relationships [8.1.HR];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.HR.1;"Analyze the similarities and differences between friendships, romantic relationships, and sexual relationships and discuss various ways to show affection within different relationships (e.g., holding hands, hugging, kind words, acts of kindness, kissing, sexual behaviors). [HE; SE]"
06-ago;Healthy Relationships [8.1.HR];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.HR.2;"Compare and contrast the continuum of relationship behaviors (including identifying healthier and less healthy behaviors, and the potential impacts of power differences such as age, gender, status or position within relationships) and how these impact health and well-being. [HE; SE]"
06-ago;Healthy Relationships [8.1.HR];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.HR.3;"Identify warning signs of potential danger in a relationship and strategies to get help. [HE; SE]"
06-ago;Healthy Relationships [8.1.HR];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.HR.4;"Evaluate options and strategies a person might use to end an unhealthy relationship, including involving a trusted adult who can help. [HE; SE]"
06-ago;Healthy Relationships [8.1.HR];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.HR.5;"Define consent and describe factors, including drugs and alcohol, that may influence one?s capacity to request consent, and to give and receive consent, including sexual consent, in a variety of situations. [HE; SE]"
06-ago;Healthy Relationships [8.1.HR];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.HR.6;"Demonstrate the ability to apply a decision-making process to decisions related to consent in a variety of situations (e.g., friendships, familial, with an intimate partner, in a sexual relationship) and to communicate and respond to consent or non-consent. [HE; SE]"
06-ago;Healthy Relationships [8.1.HR];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.HR.7;"Demonstrate the ability to apply a decision-making model to arrive at a decision that promotes health and safety related to various types of relationships (including sexual relationships). [HPE; SE]"
06-ago;Personal Safety [8.1.PS];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PS.1;Describe the role of individual versus shared responsibility in staying safe in a variety of situations (e.g., outdoor recreation, motor vehicle safety, digital safety, threats of violence). [HPE]
06-ago;Personal Safety [8.1.PS];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PS.2;Discuss how systemic and other factors (e.g., home rules, school connectedness, environment, available supports, available equipment, weather, gender-based violence, racism, and discrimination) help or hinder an individual?s ability to remain safe in a variety of situations. [HPE]
06-ago;Personal Safety [8.1.PS];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PS.3;Evaluate potential options and consequences for decisions related to personal safety in a variety of situations (e.g., motor vehicle safety, physical injury, digital safety, threats of violence, inappropriate touch, physical, emotional, and sexual abuse). [HPE]
06-ago;Personal Safety [8.1.PS];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PS.4;Describe laws (e.g., age of consent laws, child abuse, including sexual abuse, and sexual exploitation laws, parental notification laws) that relate to young people?s sexual health and the rights of adolescents to maintain their own health, and how these might impact decisions related to sexual health. [HE]
06-ago;Personal Safety [8.1.PS];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PS.5;Define exploitation, human trafficking and sex trafficking, and describe strategies used for and warning sign behaviors of exploitation and recruitment of youth. [HE]
06-ago;Personal Safety [8.1.PS];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PS.6;Demonstrate strategies for avoiding situations that may lead to human trafficking and sexual exploitation and for getting help if concerned about self or others. [HE]
06-ago;Personal Safety [8.1.PS];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PS.7;Explain the potential consequences of requesting, sending, or digitally posting sexually explicit pictures or messages (e.g., on social media sites, chat groups, e-mail, texting, websites, phone and tablet applications, and other digital forms) and demonstrate the ability to make health-promoting decisions related to safe and legal activity in online and digital spaces. [HE]
06-ago;Personal Safety [8.1.PS];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PS.8;Demonstrate strategies for keeping oneself safe online and in digital spaces (including situations that could lead to exploitation or trafficking, and online sexual harassment). [HE]
06-ago;Personal Safety [8.1.PS];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PS.9;Describe the characteristics of various forms of abuse (i.e., physical abuse, emotional abuse, psychological abuse, financial abuse, sexual abuse and exploitation), provide examples of how abuse is used to control an individual, and demonstrate strategies for getting help. [HE]
06-ago;Personal Safety [8.1.PS];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PS.10;"Evaluate a variety of non-violent responses to address conflict and demonstrate the ability to use these responses to act on health-related decisions. [HPE; SE]"
06-ago;Personal Safety [8.1.PS];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PS.11;Analyze barriers that may prevent someone from reporting unsafe situations and child maltreatment to adults and identify strategies to overcome these barriers. [HE]
06-ago;Personal Safety [8.1.PS];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PS.12;Demonstrate the ability to use a decision-making process to thoughtfully and effectively address personal safety in a variety of situations. [HPE]
06-ago;Physical Activity and Fitness [8.1.PF];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PF.1;"Effectively apply team building and problem-solving strategies, in varied contexts, during various physical activities (e.g., outdoor adventure, cooperative games, team sports, net/wall games). [PE; SE]"
06-ago;Physical Activity and Fitness [8.1.PF];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PF.2;"Apply strategies for overcoming individual or group challenges or problems in a physical activity setting. [PE; SE]"
06-ago;Physical Activity and Fitness [8.1.PF];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PF.3;Implement effective offensive and defensive strategies (i.e., creating open space, reducing space, shot selection, reduce offensive options for opponents using tactics and shots, select and apply appropriate shot and technique, defensive ready position) during game play for a variety of games (including net/wall games, target games, invasion games, fielding and striking games, etc.). [PE]
06-ago;Physical Activity and Fitness [8.1.PF];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.PF.4;Seek strategies for minimizing barriers and maximizing facilitators (e.g., time, space, physical abilities, access to equipment, overuse of digital devices) that help maintain a physically active lifestyle. [PE]
06-ago;Sexual Health [8.1.SH];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.SH.1;Apply an effective decision-making process in situations related to sexual health. [HE]
06-ago;Sexual Health [8.1.SH];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.SH.2;Identify valid and reliable sources of information and resources to inform and support sexual health choices.  [HE]
06-ago;Sexual Health [8.1.SH];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.SH.3;Analyze ways to prevent pregnancy and sexually transmitted infections (STIs), including methods that can be taken before becoming sexually active (e.g., communicating with a partner, HPV vaccine, contraception).  [HE]
06-ago;Sexual Health [8.1.SH];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.SH.4;Describe possible short- and long-term consequences (positive and negative) of engaging in sexual activity and identify ways to avoid negative or potentially harmful consequences.  [HE]
06-ago;Sexual Health [8.1.SH];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.SH.5;Articulate the benefits of postponing sexual activity and setting personal limits, including to avoid early or unintended pregnancy and to reduce the risk of sexually transmitted infections, based on personal beliefs and values.  [HE]
06-ago;Sexual Health [8.1.SH];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.SH.6;Analyze personal beliefs (including level of readiness) and values related to sexual activity and sexual health.  [HE]
06-ago;Sexual Health [8.1.SH];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.SH.7;Explain the importance of, and ways to identify, setting personal limits to avoid unintended outcomes from risky or unwanted sexual behavior and to make sexual health decisions.  [HE]
06-ago;Sexual Health [8.1.SH];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.SH.8;Describe strategies that can be used to make decisions that adhere to personal values, beliefs, and limits.  [HE]
06-ago;Substance Use and Misuse [8.1.SU];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.SU.1;Thoughtfully apply a decision-making process in situations or to problems related to legal (e.g., prescription drugs prescribed to you, over-the-counter drugs, [at a certain age] nicotine, electronic vapor products, alcohol, and marijuana) and illegal drug (e.g., prescription drugs not prescribed to you, cocaine) use.  [HE]
06-ago;Substance Use and Misuse [8.1.SU];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.SU.2;Identify circumstances that enable or encourage the use and misuse of legal and illegal drugs (in regard to age of legal use or type of substance), determine when situations or problems related to illegal drugs might require assistance, and identify possible options in how to respond. [HE]
06-ago;Substance Use and Misuse [8.1.SU];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.SU.3;Access valid and reliable information (from home, school, and community) about legal and illegal drugs (in regard to age of legal use or type of substance) and use it to understand and communicate the risks and dangers of drug use and misuse.  [HE]
06-ago;Substance Use and Misuse [8.1.SU];Decision-making and Problem-Solving: Make health-promoting, informed, responsible decisions, and solve problems, in a variety of health-related situations.;8.1.SU.4;Analyze factors (e.g., personal beliefs, source of substance, purpose of use) that may affect a decision to use of legal or illegal substances. [HE]
